"구분","데이터ID","도시/지역코드","명칭(한글)","명칭(영문)","카테고리/유형","권장비용(KRW)","설명(한글)","설명(영문)","교통/상세정보","공식웹사이트/이미지","공공데이터출처"
"관광명소/체험","busan_songdo_cablecar","BUSAN","송도 해상케이블카 & 구름산책로","Songdo Marine Cable Car & Skywalk","엔터","17000","바다 위 86m를 가로지르는 크리스탈 케이블카와 곡선형 해상 스카이워크","Glide above the ocean in a glass-bottom cable car across Songdo Beach","1호선 자갈치/남포역 → 26, 30, 71번 버스 환승 (송도해수욕장)","http://www.busanaircruise.co.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_xthesky","BUSAN","부산 엑스더스카이 (BUSAN X the SKY)","BUSAN X the SKY Observatory","명소","27000","엘시티 100층에서 해운대 해변과 광안대교를 조망하는 초고층 전망대","100th-floor observation deck offering 360-degree Busan ocean views","2호선 중동역 7번 출구 (도보 10분) / 해운대역","http://www.busanxthesky.com","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_taejongdae","BUSAN","태종대 유원지","Taejongdae Resort Park","자연","4000","울창한 해송 숲과 기암괴석 절벽, 영도 등대와 다누비 순환열차","Dramatic coastal cliffs, ocean lighthouse, and scenic Danubi train","1호선 남포역 6번 출구 → 8, 30, 66, 88번 버스 (태종대 종점)","https://www.bisco.or.kr/taejongdae/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_thebay101","BUSAN","더베이101 & 마린시티","The Bay 101 & Marine City","명소","0","마천루 빌딩 숲의 환상적인 반영 야경과 요트 투어, 다이닝 핫플","Iconic waterfront for Marine City skyline reflection photos and sunset yachts","2호선 동백역 1번 출구 (도보 10분)","http://www.thebay101.com","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_centum_spaland","BUSAN","신세계 센텀시티 & 스파랜드","Shinsegae Centum City & Spa Land","쇼핑","23000","기네스 등재 세계 최대 백화점과 18개 테마 온천욕의 최고급 찜질스파","World's largest mall featuring luxury Korean Spa Land hot springs","2호선 센텀시티역 지하 12번 출구 직결","https://www.shinsegae.com/store/entertainment/spaland.do","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_tower","BUSAN","부산타워 & 용두산공원","Busan Tower & Yongdusan Park","명소","12000","원도심 정상에서 부산항 대교와 남포동 거리를 360도로 조망하는 전망 타워","Panoramic observation tower overlooking Busan Port and downtown Nampo","1호선 남포역 1번 출구 (광복로 에스컬레이터)","http://www.busantower.net","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_oryukdo","BUSAN","오륙도 스카이워크 & 해맞이공원","Oryukdo Skywalk & Sunrise Park","자연","0","동해와 남해의 분기점 절벽 위 U자형 투명 유리 다리와 해안 절경","Thrilling glass walkway set atop coastal cliffs dividing two seas","2호선 경성대부경대역 5번 출구 → 24, 27번 버스 (오륙도SK뷰)","https://www.namgu.busan.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_jeonpo_cafe","BUSAN","전포 카페거리 & 서면","Jeonpo Cafe Street & Seomyeon","쇼핑","0","NYT 선정 추천 명소로 감각적인 로스터리 카페와 베이커리, K-패션 상권","Hip artisan cafe district praised by NYT, filled with trendy coffee shops","2호선 전포역 7, 8번 출구 (도보 2분) / 서면역 2번 출구","https://www.busan.go.kr/tour","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_cheongsapo","BUSAN","청사포 다릿돌전망대","Cheongsapo Daritdol Observatory","명소","0","바다 위로 뻗어나간 해상 전망대와 감성 쌍둥이 등대, 해변 조개구이 골목","Ocean skywalk projecting over reefs, famous for twin lighthouses & seafood","2호선 장산역 7번 출구 → 해운대구2 마을버스 (청사포 종점)","https://www.haeundae.go.kr/tour/","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_ahopsan","BUSAN","아홉산숲","Ahopsan Forest","자연","5000","400년 역사의 울창한 맹종죽 대나무 숲길과 영화·드라마 촬영 명소","Pristine 400-year-old preserved bamboo forest featured in major K-dramas","동해선 좌천/기장역 → 기장군 2-3번 마을버스 (미동마을)","http://www.ahopsan.net","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_lotteworld","BUSAN","롯데월드 어드벤처 부산","Lotte World Adventure Busan","엔터","47000","동화 왕국을 테마로 한 영남 최대 테마파크와 익스트림 롤러코스터","Largest theme park in southeast Korea with giant coasters and parades","동해선 오시리아역 1번 출구 (도보 10분)","https://adventurebusan.lotteworld.com","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","busan_f1963","BUSAN","F1963 복합문화공간","F1963 Cultural Complex","명소","0","옛 와이어 공장을 재생한 공간으로 테라로사 커피, 갤러리, 힐링 대나무 뜰","Revitalized eco-factory housing Terarosa Coffee, art galleries, and bookstores","3호선 망미역 2번 출구 → 수영구2 마을버스 (산정아파트)","http://www.f1963.org","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_andol_forest","JEJU","송당리 비밀의 숲 & 안돌오름","Songdang-ri Secret Forest & Andol Oreum","자연","3000","하늘 높이 뻗은 편백나무 숲과 민트색 트레일러 포토존, 들꽃 군락이 어우러진 한국 MZ세대 웨딩·인생샷 1위 명소","Mystical cypress forest trail dotted with iconic vintage mint campervans and seasonal wildflower pastures for dream photography","제주시 구좌읍 송당리 2173 (렌터카 비포장도로 진입 필수)","https://www.visitjeju.net","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_saryeoni_red","JEJU","사려니숲길 붉은오름 트레킹","Saryeoni Forest Trail (Bulgeun Oreum Section)","자연","0","붉은 화산송이 길을 밟으며 짙은 피톤치드 삼나무 숲속을 거니는 제주 대표 무장애 나눔길이자 힐링 트레킹 성지","Healing forested pilgrimage trail over red volcanic scoria paths weaving through towering Japanese cedar groves","붉은오름 입구 주차장 / 남조로 231, 232번 버스 (사려니숲길 하차)","https://www.visitjeju.net","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_gueom_salt","JEJU","애월 구엄리 돌염전 & 고내포구","Aewol Gueom-ri Rock Salt Flats & Gonae Port","명소","0","현무암 암반 위에 진흙 둑을 쌓아 바닷물을 말려 천일염을 얻던 선조들의 지혜가 담긴 해안 돌염전과 조용한 일몰 산책로","Ancient natural basalt rock salt pans overlooking crashing waves, offering quiet sunset strolls away from crowded cafe alleys","애월해안도로변 / 간선 202번 버스 (구엄포구 정류장 도보 2분)","https://www.visitjeju.net","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_waheul_buckwheat","JEJU","조천 와흘메밀마을 & 보롬왓","Jocheon Waheul Buckwheat Field & Boromwat","자연","6000","초여름과 가을 두 번 피어나는 하얀 소금꽃 메밀밭과 보라색 라벤더, 핑크뮬리가 계절마다 넘실대는 한국인 감성 정원","Sweeping seasonal flower gardens celebrated for snow-white buckwheat blooms in June and autumn lavender fields","제주시 조천읍 번영로 2350-104 (렌터카 접근 용이)","https://www.visitjeju.net","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_moseulpo_gapado","JEJU","모슬포항 & 가파도 청보리길","Moseulpo Port & Gapado Green Barley Island","자연","14000","봄이면 섬 전체가 초록빛 청보리 파도로 물드는 가파도 유람선 출항지이자 겨울철 대방어 축제가 열리는 남서부 맛의 고향","Departure harbor for Gapado Island famous for endless emerald green barley fields in spring and authentic winter yellowtail sashimi","운진항(모슬포)에서 가파도행 도항선 탑승 (약 10분 소요)","https://www.visitjeju.net","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_seongsan","JEJU","성산일출봉","Seongsan Ilchulbong Tuff Cone","명소","5000","바다 위로 솟아오른 거대한 화산 분화구로 유네스코 세계자연유산이자 일출 명소","UNESCO World Natural Heritage volcanic tuff cone rising from the sea with sunrise views","제주버스터미널 → 111, 112, 211, 212번 버스 (성산일출봉입구)","https://www.jeju.go.kr/comm/visitor/worldheritage.htm","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_udo","JEJU","우도","Udo Island","자연","10500","에메랄드빛 산호해변과 우도봉, 고소한 땅콩아이스크림이 기다리는 섬 속의 섬","Island off Jeju famous for turquoise coral waters, Udobong peak & peanut ice cream","성산포항 종합여객터미널에서 도항선 탑승 (약 15분 소요)","https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500474","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_seopjikoji","JEJU","섭지코지","Seopjikoji","자연","0","붉은 화산송이 해안 언덕과 하얀 등대, 성산일출봉이 한눈에 펼쳐지는 명승지","Scenic coastal promontory with red volcanic hills, coastal cliffs & sweeping ocean vistas","성산포항 또는 일출봉에서 295번 버스 / 택시 5분","https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500445","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_manjanggul","JEJU","만장굴","Manjanggul Lava Tube","자연","4000","유네스코 세계자연유산으로 지정된 신비로운 천연 용암동굴과 세계 최대 용암석주","UNESCO World Natural Heritage lava tube featuring colossal lava columns","제주버스터미널 → 211, 212, 101번 버스 (만장굴입구)","https://www.jeju.go.kr/comm/visitor/worldheritage.htm","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_bijarim","JEJU","비자림","Bijarim Forest","자연","3000","천년의 세월을 품은 2,800여 그루 비자나무 군락지가 뿜어내는 피톤치드 힐링 숲","Ancient tranquil forest with over 2,800 nutmeg trees aged 500-800 years","제주버스터미널 → 211, 212번 버스 (비자림 정류장)","https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500305","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_hamdeok","JEJU","함덕 해수욕장 & 서우봉","Hamdeok Beach & Seoubong Peak","자연","0","에메랄드빛 맑고 얕은 바다와 봄철 노란 유채꽃이 만발하는 서우봉 산책로","Korea's Maldives with shallow turquoise waters and canola blooms at Seoubong","제주공항/터미널 → 101, 325, 326번 버스 (함덕환승정류장)","https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500693","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_woljeongri","JEJU","월정리 해변","Woljeongri Beach","명소","0","하얀 백사장과 바다 위 풍력발전기, 오션뷰 카페거리와 사색의자 포토존","Charming white sand beach with wind turbines, oceanfront cafes & photo chairs","제주공항 → 101번 급행버스 (월정리 정류장)","https://www.visitjeju.net","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_snoopy_garden","JEJU","스누피 가든","Snoopy Garden Jeju","엔터","18000","피너츠 캐릭터들과 함께 제주의 자연 오름과 곶자왈 숲을 즐기는 감성 테마 가든","Charming Peanuts-themed nature park nestled in primeval forests and open-air gardens","제주버스터미널 → 211, 212번 버스 (아부오름/스누피가든)","https://www.snoopygarden.com","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_bunker_lumieres","JEJU","빛의 벙커","Bunker des Lumières","명소","18000","옛 국가 비밀 벙커를 거대한 몰입형 미디어아트 전시관으로 탈바꿈한 문화공간","Hidden military concrete bunker transformed into a grand immersive digital art space","성산읍 고성환승정류장에서 셔틀버스 또는 택시 5분","https://www.bunkerdelumieres.com","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_ecoland","JEJU","에코랜드 테마파크","Ecoland Theme Park","엔터","16000","1800년대 증기기관차를 타고 30만 평 신비로운 곶자왈 원시림을 달리는 기차 여행","Ride 1800s steam trains across 300,000 pyeong of primeval Gotjawal forest","제주버스터미널 → 231, 232번 버스 (에코랜드 정류장)","https://ecolandjeju.co.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_aewol_handam","JEJU","애월 한담해변 산책로","Aewol Handam Coastal Walk","명소","0","검은 현무암 해안선을 따라 걷는 바다 산책로와 투명 카약, 일몰 오션뷰 카페거리","Scenic oceanfront path following basalt coastline, famed for clear kayaks & sunset cafes","제주공항 → 102번 급행버스 / 202번 버스 (한담동 하차)","https://www.visitjeju.net","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_hyeopjae","JEJU","협재 해수욕장","Hyeopjae Beach","자연","0","은빛 모래와 수심이 얕은 코발트빛 바다, 손에 잡힐 듯 떠 있는 비양도의 절경","Pristine white shell sand beach with shallow cobalt waters and offshore Biyangdo views","제주공항 → 102번 급행버스 → 202번 환승 (협재해수욕장)","https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500697","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_hallym_park","JEJU","한림공원","Hallym Park","자연","15000","야자수길, 아열대 식물원, 천연기념물 협재굴·쌍용굴을 한곳에서 만나는 거대 식물원","100,000 pyeong botanical park featuring palm tree avenues, tropical gardens & lava caves","202번 버스 (한림공원 정류장 하차 도보 1분)","http://www.hallimpark.co.kr","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
"관광명소/체험","jeju_osulloc","JEJU","오설록 티 뮤지엄 & 이니스프리","Osulloc Tea Museum & Innisfree","명소","0","초록빛 녹차밭 파노라마와 한국 전통 차 문화 체험, 진한 녹차 디저트의 성지","Endless rolling green tea fields, traditional tea museum & green tea soft cream","제주버스터미널 → 151, 152번 급행버스 직결 (오설록)","https://www.osulloc.com","한국관광공사 TourAPI 4.0 및 HypeHeritage 정제 DB"
